order_id,customer_id,order_date,category,product_name,region,payment_method,quantity,unit_price,discount_pct,revenue,order_status,rating,delivery_days
ORD013484,CUST06275,2023-07-14 16:40:38.832776,Grocery,Grocery Product 74,South,Debit Card,1,1590.39,0,1590.39,Delivered,4.9,4
ORD013485,CUST04275,2023-07-14 16:40:38.832776,Beauty,Beauty Product 61,East,UPI,5,2516.61,0,12583.05,Delivered,3.2,8
ORD013486,CUST07880,2023-07-14 17:01:40.298005,Toys,Toys Product 32,East,Debit Card,5,895.7,25,3358.88,Returned,3.1,14
ORD013487,CUST04219,2023-07-14 17:01:40.298005,Books,Books Product 20,West,Debit Card,4,1006.47,0,4025.88,Delivered,3.4,14
ORD013488,CUST09327,2023-07-14 17:01:40.298005,Beauty,Beauty Product 100,South,Net Banking,3,1566.32,10,4229.06,Delivered,3.9,1
ORD013489,CUST07103,2023-07-14 17:01:40.298005,Books,Books Product 88,North,Debit Card,3,443.89,10,1198.5,Delivered,3.0,3
ORD013490,CUST13949,2023-07-14 17:01:40.298005,Electronics,Electronics Product 65,West,UPI,2,39005.29,10,70209.52,Returned,1.4,13
ORD013491,CUST05542,2023-07-14 17:01:40.298005,Sports,Sports Product 97,Central,Debit Card,2,2999.11,15,5098.49,Delivered,3.2,8
ORD013492,CUST09301,2023-07-14 17:43:43.228464,Toys,Toys Product 51,South,Net Banking,1,2359.12,0,2359.12,Delivered,3.6,1
ORD013493,CUST01987,2023-07-14 17:43:43.228464,Grocery,Grocery Product 71,North,COD,3,1097.95,25,2470.39,Cancelled,3.5,2
ORD013494,CUST04087,2023-07-14 18:04:44.693693,Beauty,Beauty Product 62,West,UPI,1,567.07,5,538.72,Delivered,2.2,13
ORD013495,CUST01616,2023-07-14 18:25:46.158923,Books,Books Product 9,North,Credit Card,2,948.38,5,1801.92,Delivered,4.4,2
ORD013496,CUST01362,2023-07-14 18:46:47.624152,Grocery,Grocery Product 61,South,Credit Card,1,542.44,10,488.2,Delivered,2.4,4
ORD013497,CUST00237,2023-07-14 19:28:50.554611,Electronics,Electronics Product 84,North,UPI,4,77337.84,10,278416.22,Delivered,1.7,2
ORD013498,CUST01153,2023-07-14 19:49:52.019840,Sports,Sports Product 64,South,Credit Card,1,8205.9,0,8205.9,Delivered,1.7,4
ORD013499,CUST12743,2023-07-14 20:31:54.950299,Home & Kitchen,Home & Kitchen Product 41,North,UPI,2,14762.85,5,28049.42,Returned,4.8,7
ORD013500,CUST06101,2023-07-14 20:52:56.415528,Books,Books Product 98,Central,Net Banking,2,104.57,10,188.23,Delivered,4.0,12
ORD013501,CUST02083,2023-07-14 20:52:56.415528,Books,Books Product 8,West,UPI,4,364.5,10,1312.2,Pending,4.3,8
ORD013502,CUST13721,2023-07-14 21:13:57.880757,Beauty,Beauty Product 24,South,UPI,4,2812.25,0,11249.0,Delivered,3.5,12
ORD013503,CUST02711,2023-07-14 21:34:59.345986,Beauty,Beauty Product 35,West,Net Banking,3,2794.25,15,7125.34,Delivered,1.4,6
ORD013504,CUST11785,2023-07-14 21:34:59.345986,Electronics,Electronics Product 65,South,COD,4,36653.46,5,139283.15,Delivered,2.5,1
ORD013505,CUST01213,2023-07-14 21:56:00.811216,Books,Books Product 25,North,Net Banking,4,1487.2,0,5948.8,Delivered,1.3,4
ORD013506,CUST14154,2023-07-14 21:56:00.811216,Toys,Toys Product 77,Central,Net Banking,3,2417.62,15,6164.93,Delivered,3.7,10
ORD013507,CUST10241,2023-07-14 21:56:00.811216,Electronics,Electronics Product 76,North,UPI,4,22528.79,0,90115.16,Returned,4.3,9
ORD013508,CUST08703,2023-07-14 22:17:02.276445,Books,Books Product 15,Central,COD,5,894.44,0,4472.2,Delivered,3.7,5
ORD013509,CUST01529,2023-07-14 22:59:05.206904,Electronics,Electronics Product 19,North,Net Banking,5,16335.61,15,69426.34,Delivered,2.3,4
ORD013510,CUST05753,2023-07-14 22:59:05.206904,Toys,Toys Product 5,West,Net Banking,5,393.77,10,1771.96,Returned,1.5,12
ORD013511,CUST14471,2023-07-14 23:20:06.672133,Grocery,Grocery Product 52,South,COD,4,884.03,10,3182.51,Delivered,2.3,11
ORD013512,CUST12379,2023-07-14 23:20:06.672133,Toys,Toys Product 86,South,UPI,2,3930.45,10,7074.81,Delivered,5.0,11
ORD013513,CUST09583,2023-07-15 00:23:11.067821,Books,Books Product 10,Central,Credit Card,2,933.38,30,1306.73,Delivered,4.0,1
ORD013514,CUST05823,2023-07-15 00:23:11.067821,Grocery,Grocery Product 87,West,Net Banking,3,978.92,0,2936.76,Delivered,2.9,5
ORD013515,CUST08857,2023-07-15 00:44:12.533050,Home & Kitchen,Home & Kitchen Product 44,East,UPI,2,5987.2,10,10776.96,Delivered,4.0,3
ORD013516,CUST08726,2023-07-15 01:26:15.463509,Beauty,Beauty Product 44,East,UPI,2,490.42,30,686.59,Delivered,2.6,5
ORD013517,CUST01184,2023-07-15 02:08:18.393967,Home & Kitchen,Home & Kitchen Product 78,East,Net Banking,3,2962.24,0,8886.72,Delivered,2.3,8
ORD013518,CUST02687,2023-07-15 03:11:22.789655,Toys,Toys Product 67,East,UPI,5,1573.07,0,7865.35,Returned,2.0,13
ORD013519,CUST03202,2023-07-15 03:32:24.254885,Electronics,Electronics Product 75,North,UPI,3,64203.33,10,173348.99,Delivered,4.1,1
ORD013520,CUST06974,2023-07-15 03:32:24.254885,Toys,Toys Product 96,Central,UPI,2,407.11,15,692.09,Delivered,3.3,3
ORD013521,CUST13072,2023-07-15 04:14:27.185343,Home & Kitchen,Home & Kitchen Product 24,South,UPI,2,12753.47,0,25506.94,Returned,4.9,11
ORD013522,CUST11931,2023-07-15 04:35:28.650573,Electronics,Electronics Product 68,Central,UPI,3,22549.8,0,67649.4,Pending,2.7,10
ORD013523,CUST09190,2023-07-15 04:35:28.650573,Beauty,Beauty Product 27,East,Credit Card,4,1713.2,0,6852.8,Delivered,2.7,4
ORD013524,CUST08631,2023-07-15 04:35:28.650573,Toys,Toys Product 59,East,Credit Card,2,1219.97,5,2317.94,Cancelled,3.9,13
ORD013525,CUST06747,2023-07-15 05:38:33.046260,Electronics,Electronics Product 94,West,Debit Card,2,62817.72,20,100508.35,Delivered,3.2,4
ORD013526,CUST06295,2023-07-15 05:38:33.046260,Beauty,Beauty Product 60,Central,COD,3,2788.38,0,8365.14,Delivered,3.7,4
ORD013527,CUST00543,2023-07-15 05:38:33.046260,Clothing,Clothing Product 46,West,UPI,2,3496.28,0,6992.56,Delivered,4.1,7
ORD013528,CUST08327,2023-07-15 05:38:33.046260,Home & Kitchen,Home & Kitchen Product 24,West,Debit Card,4,3311.92,20,10598.14,Returned,1.0,10
ORD013529,CUST10768,2023-07-15 06:20:35.976719,Clothing,Clothing Product 93,South,Credit Card,4,4478.3,25,13434.9,Pending,4.7,12
ORD013530,CUST09055,2023-07-15 07:02:38.907178,Toys,Toys Product 20,West,Net Banking,3,2352.96,0,7058.88,Delivered,5.0,14
ORD013531,CUST02836,2023-07-15 07:02:38.907178,Beauty,Beauty Product 25,East,COD,1,178.09,10,160.28,Delivered,1.3,4
ORD013532,CUST03805,2023-07-15 07:23:40.372407,Beauty,Beauty Product 45,East,Net Banking,5,1112.18,0,5560.9,Pending,2.6,14
ORD013533,CUST02428,2023-07-15 08:05:43.302866,Clothing,Clothing Product 49,North,Debit Card,4,3196.93,0,12787.72,Cancelled,1.4,11
ORD013534,CUST03886,2023-07-15 08:26:44.768095,Toys,Toys Product 46,East,Credit Card,4,1253.26,10,4511.74,Delivered,2.8,12
ORD013535,CUST06086,2023-07-15 08:26:44.768095,Beauty,Beauty Product 45,Central,Debit Card,5,1374.94,15,5843.5,Delivered,5.0,9
ORD013536,CUST01657,2023-07-15 08:47:46.233324,Books,Books Product 11,Central,UPI,3,422.68,0,1268.04,Delivered,1.8,5
ORD013537,CUST01172,2023-07-15 08:47:46.233324,Electronics,Electronics Product 94,East,UPI,2,49655.8,5,94346.02,Delivered,3.5,14
ORD013538,CUST04038,2023-07-15 09:08:47.698553,Sports,Sports Product 41,Central,UPI,3,5877.92,10,15870.38,Pending,4.2,9
ORD013539,CUST10758,2023-07-15 09:08:47.698553,Grocery,Grocery Product 100,East,Net Banking,1,570.13,20,456.1,Delivered,5.0,12
ORD013540,CUST09596,2023-07-15 09:29:49.163783,Clothing,Clothing Product 16,South,Net Banking,1,2852.56,20,2282.05,Returned,1.2,8
ORD013541,CUST05386,2023-07-15 09:29:49.163783,Books,Books Product 73,Central,UPI,5,1277.08,15,5427.59,Delivered,2.8,8
ORD013542,CUST11638,2023-07-15 09:50:50.629012,Home & Kitchen,Home & Kitchen Product 19,North,Credit Card,1,2530.03,15,2150.53,Delivered,3.1,8
ORD013543,CUST02705,2023-07-15 10:11:52.094241,Sports,Sports Product 64,North,Debit Card,1,5715.62,0,5715.62,Delivered,2.8,3
ORD013544,CUST02829,2023-07-15 10:32:53.559471,Beauty,Beauty Product 83,South,COD,5,1052.65,15,4473.76,Delivered,3.8,11
ORD013545,CUST05287,2023-07-15 10:32:53.559471,Electronics,Electronics Product 43,North,Credit Card,5,17979.85,5,85404.29,Returned,3.6,11
ORD013546,CUST11798,2023-07-15 10:32:53.559471,Grocery,Grocery Product 100,West,Net Banking,5,1621.14,15,6889.84,Delivered,4.8,9
ORD013547,CUST04334,2023-07-15 11:14:56.489929,Books,Books Product 89,East,Net Banking,5,1255.17,0,6275.85,Delivered,3.4,9
ORD013548,CUST09427,2023-07-15 11:56:59.420388,Sports,Sports Product 36,West,UPI,5,2350.16,10,10575.72,Delivered,2.1,9
ORD013549,CUST11180,2023-07-15 11:56:59.420388,Electronics,Electronics Product 13,West,COD,4,49495.58,5,188083.2,Delivered,4.5,12
ORD013550,CUST13037,2023-07-15 12:39:02.350847,Electronics,Electronics Product 1,West,COD,2,76380.63,5,145123.2,Delivered,2.5,14
ORD013551,CUST04689,2023-07-15 12:39:02.350847,Sports,Sports Product 54,South,Net Banking,5,1275.31,0,6376.55,Delivered,4.6,2
ORD013552,CUST05925,2023-07-15 13:00:03.816076,Books,Books Product 63,East,Credit Card,2,1136.64,15,1932.29,Pending,3.4,12
ORD013553,CUST07367,2023-07-15 13:00:03.816076,Beauty,Beauty Product 46,East,UPI,1,2939.22,15,2498.34,Delivered,4.7,6
ORD013554,CUST00316,2023-07-15 13:21:05.281305,Sports,Sports Product 66,South,COD,4,2989.4,0,11957.6,Delivered,3.3,12
ORD013555,CUST03425,2023-07-15 13:21:05.281305,Clothing,Clothing Product 46,North,COD,5,2534.03,10,11403.14,Cancelled,3.3,6
ORD013556,CUST01311,2023-07-15 13:21:05.281305,Electronics,Electronics Product 67,South,Credit Card,4,8106.85,15,27563.29,Returned,4.5,9
ORD013557,CUST07695,2023-07-15 13:21:05.281305,Home & Kitchen,Home & Kitchen Product 97,North,Net Banking,3,12727.12,0,38181.36,Delivered,2.3,3
ORD013558,CUST06589,2023-07-15 13:42:06.746534,Beauty,Beauty Product 68,West,Net Banking,2,779.77,0,1559.54,Delivered,4.3,12
ORD013559,CUST08944,2023-07-15 13:42:06.746534,Toys,Toys Product 98,South,Debit Card,5,1946.13,25,7297.99,Returned,4.3,2
ORD013560,CUST10799,2023-07-15 14:24:09.676993,Grocery,Grocery Product 30,South,Credit Card,2,373.0,15,634.1,Delivered,3.3,7
ORD013561,CUST01683,2023-07-15 14:24:09.676993,Toys,Toys Product 36,East,UPI,2,859.46,5,1632.97,Delivered,3.9,2
ORD013562,CUST00917,2023-07-15 15:48:15.537910,Grocery,Grocery Product 49,Central,Debit Card,3,479.67,15,1223.16,Delivered,2.9,5
ORD013563,CUST13412,2023-07-15 16:09:17.003140,Sports,Sports Product 19,Central,Debit Card,2,1430.91,0,2861.82,Delivered,4.0,5
ORD013564,CUST13651,2023-07-15 16:30:18.468369,Grocery,Grocery Product 42,North,Debit Card,1,515.6,20,412.48,Returned,2.6,2
ORD013565,CUST13436,2023-07-15 16:30:18.468369,Sports,Sports Product 89,South,UPI,2,3361.54,5,6386.93,Delivered,4.6,13
ORD013566,CUST01420,2023-07-15 16:30:18.468369,Electronics,Electronics Product 69,West,UPI,3,46581.19,0,139743.57,Delivered,1.1,10
ORD013567,CUST12388,2023-07-15 17:12:21.398827,Electronics,Electronics Product 7,South,UPI,3,48177.45,0,144532.35,Pending,3.8,5
ORD013568,CUST10710,2023-07-15 17:33:22.864057,Grocery,Grocery Product 38,South,UPI,5,804.07,5,3819.33,Delivered,1.7,4
ORD013569,CUST03516,2023-07-15 17:54:24.329286,Sports,Sports Product 15,East,Net Banking,1,2448.52,15,2081.24,Cancelled,3.0,6
ORD013570,CUST13610,2023-07-15 17:54:24.329286,Toys,Toys Product 75,West,Credit Card,2,581.39,15,988.36,Delivered,1.8,1
ORD013571,CUST02595,2023-07-15 17:54:24.329286,Home & Kitchen,Home & Kitchen Product 99,West,UPI,3,1505.36,0,4516.08,Delivered,3.8,12
ORD013572,CUST04558,2023-07-15 18:15:25.794515,Electronics,Electronics Product 10,Central,Debit Card,3,57137.79,25,128560.03,Delivered,3.5,10
ORD013573,CUST07698,2023-07-15 18:36:27.259745,Electronics,Electronics Product 9,West,Credit Card,2,35680.94,20,57089.5,Returned,3.5,5
ORD013574,CUST00883,2023-07-15 18:36:27.259745,Clothing,Clothing Product 15,Central,Credit Card,2,3747.99,30,5247.19,Delivered,4.5,14
ORD013575,CUST13919,2023-07-15 18:36:27.259745,Books,Books Product 98,West,Debit Card,5,638.27,0,3191.35,Pending,3.8,7
ORD013576,CUST07880,2023-07-15 18:57:28.724974,Clothing,Clothing Product 52,South,Net Banking,5,3152.25,0,15761.25,Delivered,2.6,10
ORD013577,CUST03081,2023-07-15 18:57:28.724974,Home & Kitchen,Home & Kitchen Product 65,North,COD,1,5888.39,20,4710.71,Delivered,2.5,10
ORD013578,CUST00929,2023-07-15 18:57:28.724974,Grocery,Grocery Product 72,West,COD,5,1105.47,0,5527.35,Cancelled,2.1,14
ORD013579,CUST08375,2023-07-15 19:18:30.190203,Toys,Toys Product 1,Central,Debit Card,5,1232.55,5,5854.61,Delivered,4.0,12
ORD013580,CUST01621,2023-07-15 19:39:31.655433,Books,Books Product 24,North,UPI,4,1334.53,5,5071.21,Pending,3.2,5
ORD013581,CUST04793,2023-07-15 19:39:31.655433,Grocery,Grocery Product 99,West,Net Banking,2,1008.46,0,2016.92,Delivered,3.7,11
ORD013582,CUST01291,2023-07-15 20:21:34.585891,Grocery,Grocery Product 65,North,Net Banking,5,1589.7,0,7948.5,Pending,1.5,11
ORD013583,CUST04545,2023-07-15 20:21:34.585891,Toys,Toys Product 15,North,COD,4,2190.95,15,7449.23,Delivered,1.2,4
ORD013584,CUST02958,2023-07-15 20:21:34.585891,Sports,Sports Product 23,East,COD,4,3491.97,5,13269.49,Returned,4.9,9
ORD013585,CUST03651,2023-07-15 21:03:37.516350,Toys,Toys Product 43,West,Credit Card,5,2096.32,0,10481.6,Delivered,1.8,4
ORD013586,CUST07192,2023-07-15 21:24:38.981579,Grocery,Grocery Product 75,East,Credit Card,3,1250.49,5,3563.9,Delivered,1.6,3
ORD013587,CUST05868,2023-07-15 21:24:38.981579,Home & Kitchen,Home & Kitchen Product 46,Central,UPI,5,12621.82,10,56798.19,Delivered,4.1,7
ORD013588,CUST07180,2023-07-15 21:24:38.981579,Home & Kitchen,Home & Kitchen Product 35,East,UPI,5,9216.34,0,46081.7,Pending,4.0,8
ORD013589,CUST04518,2023-07-15 21:45:40.446808,Clothing,Clothing Product 22,East,Net Banking,2,1990.21,30,2786.29,Pending,1.0,11
ORD013590,CUST11610,2023-07-15 21:45:40.446808,Books,Books Product 47,South,COD,3,1084.84,15,2766.34,Delivered,1.6,2
ORD013591,CUST05626,2023-07-15 22:06:41.912038,Home & Kitchen,Home & Kitchen Product 7,West,Credit Card,1,9134.02,0,9134.02,Delivered,1.0,14
ORD013592,CUST11152,2023-07-15 22:48:44.842496,Books,Books Product 35,South,Debit Card,5,1078.5,0,5392.5,Pending,2.0,13
ORD013593,CUST04488,2023-07-15 22:48:44.842496,Toys,Toys Product 81,Central,COD,5,1635.12,30,5722.92,Cancelled,1.9,1
ORD013594,CUST13616,2023-07-15 23:09:46.307726,Beauty,Beauty Product 32,North,Credit Card,2,2396.0,10,4312.8,Pending,1.3,9
ORD013595,CUST12428,2023-07-15 23:30:47.772955,Toys,Toys Product 39,Central,Net Banking,1,987.1,10,888.39,Returned,2.1,6
ORD013596,CUST06130,2023-07-15 23:30:47.772955,Sports,Sports Product 38,East,COD,4,3416.43,0,13665.72,Delivered,1.6,6
ORD013597,CUST14145,2023-07-16 00:12:50.703414,Books,Books Product 18,West,Credit Card,3,667.14,20,1601.14,Pending,1.6,11
ORD013598,CUST10652,2023-07-16 00:54:53.633872,Clothing,Clothing Product 55,South,Credit Card,1,1394.08,0,1394.08,Returned,1.3,5
ORD013599,CUST02007,2023-07-16 01:15:55.099101,Toys,Toys Product 86,East,COD,5,1304.58,15,5544.46,Delivered,4.8,7
ORD013600,CUST07236,2023-07-16 01:36:56.564331,Clothing,Clothing Product 17,North,COD,4,1308.3,0,5233.2,Cancelled,2.9,5
ORD013601,CUST12447,2023-07-16 01:57:58.029560,Home & Kitchen,Home & Kitchen Product 3,North,COD,2,9126.4,20,14602.24,Delivered,1.1,1
ORD013602,CUST03798,2023-07-16 02:40:00.960019,Books,Books Product 35,North,UPI,5,757.6,0,3788.0,Delivered,1.8,2
ORD013603,CUST12414,2023-07-16 02:40:00.960019,Toys,Toys Product 64,Central,Credit Card,2,292.25,30,409.15,Delivered,2.0,11
ORD013604,CUST10508,2023-07-16 03:22:03.890477,Clothing,Clothing Product 12,North,UPI,3,4689.27,0,14067.81,Delivered,2.7,9
ORD013605,CUST03175,2023-07-16 03:43:05.355707,Electronics,Electronics Product 93,West,COD,2,19903.8,10,35826.84,Delivered,2.1,3
ORD013606,CUST00083,2023-07-16 03:43:05.355707,Clothing,Clothing Product 98,Central,Debit Card,1,3548.39,20,2838.71,Delivered,2.2,3
ORD013607,CUST01101,2023-07-16 04:04:06.820936,Sports,Sports Product 37,East,Net Banking,1,4741.56,5,4504.48,Pending,4.0,5
ORD013608,CUST06660,2023-07-16 05:07:11.216624,Electronics,Electronics Product 69,East,Net Banking,3,64108.0,10,173091.6,Delivered,4.8,13
ORD013609,CUST05550,2023-07-16 05:28:12.681853,Books,Books Product 73,East,Net Banking,3,644.42,25,1449.94,Delivered,4.6,13
ORD013610,CUST11435,2023-07-16 05:28:12.681853,Beauty,Beauty Product 5,North,Credit Card,3,1133.77,0,3401.31,Delivered,3.1,13
ORD013611,CUST04297,2023-07-16 05:28:12.681853,Home & Kitchen,Home & Kitchen Product 66,South,UPI,1,5900.27,10,5310.24,Delivered,1.6,3
ORD013612,CUST13780,2023-07-16 05:28:12.681853,Electronics,Electronics Product 6,Central,UPI,5,39531.12,5,187772.82,Delivered,2.8,11
ORD013613,CUST08320,2023-07-16 05:28:12.681853,Clothing,Clothing Product 33,Central,COD,1,3676.06,10,3308.45,Pending,1.4,9
ORD013614,CUST07464,2023-07-16 05:28:12.681853,Grocery,Grocery Product 75,West,COD,2,1822.92,0,3645.84,Returned,4.4,5
ORD013615,CUST06425,2023-07-16 06:10:15.612312,Toys,Toys Product 39,East,Net Banking,3,539.95,0,1619.85,Delivered,2.2,11
ORD013616,CUST06044,2023-07-16 06:52:18.542770,Toys,Toys Product 96,North,Debit Card,4,1168.72,0,4674.88,Delivered,1.0,6
ORD013617,CUST07352,2023-07-16 07:13:20.008000,Home & Kitchen,Home & Kitchen Product 59,North,Net Banking,1,3659.79,0,3659.79,Delivered,1.9,8
ORD013618,CUST08695,2023-07-16 08:16:24.403688,Beauty,Beauty Product 76,North,COD,4,1194.8,0,4779.2,Delivered,1.6,10
ORD013619,CUST01481,2023-07-16 08:58:27.334146,Beauty,Beauty Product 47,North,COD,5,2991.73,0,14958.65,Delivered,3.5,11
ORD013620,CUST13670,2023-07-16 08:58:27.334146,Home & Kitchen,Home & Kitchen Product 26,North,UPI,1,7334.4,0,7334.4,Pending,1.5,12
ORD013621,CUST06088,2023-07-16 10:01:31.729834,Grocery,Grocery Product 39,East,Credit Card,5,378.66,5,1798.64,Pending,2.9,14
ORD013622,CUST12070,2023-07-16 10:22:33.195063,Home & Kitchen,Home & Kitchen Product 30,East,UPI,5,12848.61,20,51394.44,Cancelled,3.6,10
ORD013623,CUST09232,2023-07-16 10:22:33.195063,Home & Kitchen,Home & Kitchen Product 31,Central,Debit Card,1,9781.63,10,8803.47,Delivered,2.1,4
ORD013624,CUST01206,2023-07-16 10:43:34.660293,Books,Books Product 7,West,COD,1,938.75,20,751.0,Cancelled,4.3,2
ORD013625,CUST06893,2023-07-16 11:04:36.125522,Books,Books Product 49,North,Debit Card,5,1234.2,0,6171.0,Returned,3.7,5
ORD013626,CUST06406,2023-07-16 11:25:37.590751,Books,Books Product 51,South,COD,3,1284.26,5,3660.14,Delivered,3.2,7
ORD013627,CUST14629,2023-07-16 11:25:37.590751,Toys,Toys Product 55,Central,Credit Card,1,3920.81,5,3724.77,Delivered,1.1,13
ORD013628,CUST12801,2023-07-16 12:28:41.986439,Grocery,Grocery Product 52,West,Debit Card,5,760.92,0,3804.6,Delivered,3.2,9
ORD013629,CUST05787,2023-07-16 12:28:41.986439,Clothing,Clothing Product 6,Central,COD,2,3851.41,25,5777.12,Delivered,3.4,9
ORD013630,CUST05502,2023-07-16 13:10:44.916898,Books,Books Product 36,East,Debit Card,4,225.96,0,903.84,Delivered,1.1,2
ORD013631,CUST10421,2023-07-16 13:31:46.382127,Home & Kitchen,Home & Kitchen Product 44,Central,Credit Card,2,13762.99,15,23397.08,Pending,3.6,6
ORD013632,CUST11024,2023-07-16 14:55:52.243044,Electronics,Electronics Product 100,East,Net Banking,1,7843.95,10,7059.56,Delivered,3.3,12
ORD013633,CUST01524,2023-07-16 14:55:52.243044,Electronics,Electronics Product 20,North,Debit Card,1,55777.37,5,52988.5,Delivered,3.1,14
ORD013634,CUST12955,2023-07-16 14:55:52.243044,Beauty,Beauty Product 97,East,UPI,1,292.69,20,234.15,Delivered,2.8,4
ORD013635,CUST07186,2023-07-16 15:58:56.638732,Electronics,Electronics Product 30,East,COD,1,6800.8,5,6460.76,Delivered,1.8,5
ORD013636,CUST02377,2023-07-16 16:40:59.569191,Electronics,Electronics Product 54,South,Debit Card,2,74594.8,0,149189.6,Delivered,1.9,10
ORD013637,CUST12831,2023-07-16 16:40:59.569191,Electronics,Electronics Product 93,South,UPI,3,36521.52,10,98608.1,Cancelled,1.1,8
ORD013638,CUST09138,2023-07-16 16:40:59.569191,Beauty,Beauty Product 94,Central,Net Banking,5,985.49,0,4927.45,Delivered,3.9,1
ORD013639,CUST06339,2023-07-16 17:44:03.964879,Sports,Sports Product 74,North,COD,5,8641.6,5,41047.6,Delivered,1.0,6
ORD013640,CUST04106,2023-07-16 18:05:05.430108,Toys,Toys Product 18,North,Net Banking,5,1258.35,5,5977.16,Delivered,1.2,12
ORD013641,CUST02526,2023-07-16 18:47:08.360567,Electronics,Electronics Product 28,East,Credit Card,4,73319.05,20,234620.96,Delivered,1.5,14
ORD013642,CUST01255,2023-07-16 19:08:09.825796,Grocery,Grocery Product 69,Central,UPI,1,496.72,20,397.38,Cancelled,4.7,13
ORD013643,CUST12589,2023-07-16 19:50:12.756255,Electronics,Electronics Product 21,Central,UPI,2,25272.07,25,37908.1,Returned,2.2,11
ORD013644,CUST03551,2023-07-16 20:11:14.221484,Electronics,Electronics Product 98,North,UPI,2,41880.38,10,75384.68,Pending,2.5,2
ORD013645,CUST07114,2023-07-16 20:32:15.686713,Toys,Toys Product 22,Central,Net Banking,2,1080.9,10,1945.62,Delivered,3.1,3
ORD013646,CUST00869,2023-07-16 20:32:15.686713,Beauty,Beauty Product 5,West,UPI,3,412.97,10,1115.02,Delivered,4.9,6
ORD013647,CUST14593,2023-07-16 21:56:21.547630,Clothing,Clothing Product 48,West,Credit Card,1,450.3,15,382.76,Pending,3.7,2
ORD013648,CUST01864,2023-07-16 21:56:21.547630,Sports,Sports Product 2,Central,Credit Card,5,6684.37,25,25066.39,Delivered,4.6,7
ORD013649,CUST07868,2023-07-16 21:56:21.547630,Toys,Toys Product 24,South,Credit Card,5,3180.2,0,15901.0,Pending,2.0,10
ORD013650,CUST14226,2023-07-16 22:17:23.012860,Electronics,Electronics Product 46,Central,COD,1,76330.19,0,76330.19,Delivered,2.2,5
ORD013651,CUST01525,2023-07-16 22:38:24.478089,Beauty,Beauty Product 69,West,Debit Card,5,2833.3,0,14166.5,Delivered,2.8,6
ORD013652,CUST04981,2023-07-16 22:38:24.478089,Beauty,Beauty Product 8,Central,COD,5,651.44,5,3094.34,Delivered,1.5,3
ORD013653,CUST07926,2023-07-16 22:59:25.943318,Grocery,Grocery Product 20,South,Debit Card,1,1118.48,20,894.78,Pending,4.0,10
ORD013654,CUST14929,2023-07-16 22:59:25.943318,Books,Books Product 72,Central,Debit Card,2,1418.82,10,2553.88,Delivered,4.2,7
ORD013655,CUST13777,2023-07-16 22:59:25.943318,Toys,Toys Product 99,East,Debit Card,4,3600.7,20,11522.24,Pending,2.4,14
ORD013656,CUST02624,2023-07-16 23:20:27.408548,Toys,Toys Product 80,Central,COD,1,1097.73,20,878.18,Delivered,1.7,9
ORD013657,CUST14417,2023-07-17 00:02:30.339006,Clothing,Clothing Product 34,South,Debit Card,5,4077.1,0,20385.5,Delivered,3.0,4
ORD013658,CUST02844,2023-07-17 00:02:30.339006,Beauty,Beauty Product 55,West,Credit Card,5,706.85,0,3534.25,Delivered,3.7,6
ORD013659,CUST13364,2023-07-17 00:23:31.804236,Beauty,Beauty Product 96,Central,UPI,4,2180.71,10,7850.56,Delivered,4.5,7
ORD013660,CUST11064,2023-07-17 00:23:31.804236,Sports,Sports Product 98,West,Credit Card,4,1046.87,5,3978.11,Delivered,2.3,7
ORD013661,CUST02057,2023-07-17 00:23:31.804236,Books,Books Product 71,West,Debit Card,4,242.11,10,871.6,Returned,2.2,3
ORD013662,CUST09951,2023-07-17 00:44:33.269465,Books,Books Product 25,West,Net Banking,1,1244.21,10,1119.79,Delivered,3.1,14
ORD013663,CUST13026,2023-07-17 01:05:34.734694,Clothing,Clothing Product 4,Central,Credit Card,2,1057.91,0,2115.82,Delivered,1.8,13
ORD013664,CUST11321,2023-07-17 02:08:39.130382,Beauty,Beauty Product 43,West,Credit Card,4,503.79,5,1914.4,Delivered,1.8,8
ORD013665,CUST13094,2023-07-17 02:08:39.130382,Books,Books Product 30,West,Credit Card,3,747.55,5,2130.52,Delivered,5.0,13
ORD013666,CUST04654,2023-07-17 02:08:39.130382,Home & Kitchen,Home & Kitchen Product 61,North,Credit Card,2,11484.65,20,18375.44,Delivered,2.3,7
ORD013667,CUST05418,2023-07-17 02:29:40.595611,Clothing,Clothing Product 69,South,Debit Card,4,3671.4,15,12482.76,Returned,1.4,4
ORD013668,CUST03284,2023-07-17 02:29:40.595611,Clothing,Clothing Product 80,North,Net Banking,5,933.05,0,4665.25,Pending,2.4,3
ORD013669,CUST01619,2023-07-17 02:29:40.595611,Home & Kitchen,Home & Kitchen Product 40,Central,Debit Card,1,14002.61,10,12602.35,Delivered,2.9,2
ORD013670,CUST09245,2023-07-17 02:29:40.595611,Clothing,Clothing Product 3,South,UPI,5,1379.1,5,6550.72,Delivered,4.1,10
ORD013671,CUST06643,2023-07-17 03:11:43.526070,Books,Books Product 76,Central,Net Banking,5,112.25,20,449.0,Cancelled,3.4,12
ORD013672,CUST11571,2023-07-17 03:32:44.991299,Books,Books Product 68,South,Net Banking,1,1297.57,0,1297.57,Returned,4.8,10
